group,word,categories,count
White Man,could,"['function', 'auxverb', 'verb', 'cogproc', 'discrep']",379
White Man,physically,"['bio', 'health']",7
White Man,letdown,[],3
White Man,groundbreaking,"['relativ', 'space']",6
White Man,last,"['relativ', 'time']",203
White Man,weeks,"['relativ', 'time']",30
White Man,many,['quant'],330
White Man,compared,"['adj', 'compare']",12
White Man,writer,['work'],24
White Man,heavily,[],19
White Man,influenced,"['cogproc', 'cause', 'drives', 'power']",9
White Man,biggest,"['adj', 'compare', 'drives', 'power', 'relativ', 'space']",54
White Man,quit,"['verb', 'drives', 'achiev']",2
White Man,Siddhant,[],1
White Man,history,"['relativ', 'time']",69
White Man,lying,"['verb', 'affect', 'negemo', 'anger', 'social']",11
White Man,someone,"['function', 'pronoun', 'ipron', 'social', 'cogproc', 'tentat']",111
White Man,told,"['verb', 'social', 'focuspast']",74
White Man,turn,"['verb', 'focuspresent', 'relativ', 'motion']",43
White Man,live-action,[],14
White Man,something,"['function', 'pronoun', 'ipron', 'cogproc', 'tentat']",496
White Man,Simba,[],1
White Man,everything,"['function', 'pronoun', 'ipron', 'social', 'cogproc', 'certain']",270
White Man,light,"['percept', 'see']",44
White Man,touches,"['percept', 'feel']",8
White Man,ours,"['function', 'pronoun', 'ppron', 'we', 'social', 'drives', 'affiliation']",1
White Man,far,"['adj', 'relativ', 'space']",122
White Man,overall,"['cogproc', 'tentat']",138
White Man,visually,[],22
White Man,impressive,"['affect', 'posemo', 'social']",55
White Man,cityscapes,[],1
White Man,landscapes,[],3
White Man,genuinely,"['cogproc', 'insight']",27
White Man,place,"['relativ', 'space']",181
White Man,learn,"['verb', 'cogproc', 'insight', 'focuspresent', 'work']",46
White Man,interacting,"['social', 'drives', 'affiliation']",5
White Man,social,"['social', 'drives', 'affiliation']",88
White Man,environment,"['relativ', 'space']",18
White Man,interact,"['social', 'drives', 'affiliation']",19
White Man,only,"['function', 'adverb']",335
White Man,four,['number'],77
White Man,locations,"['relativ', 'space']",9
White Man,interior,"['relativ', 'space']",3
White Man,shots,[],100
White Man,throughout,"['function', 'prep']",182
White Man,lab,[],2
White Man,develops,['work'],11
White Man,suits,[],2
White Man,plants,[],2
White Man,room,"['relativ', 'space', 'home']",48
White Man,outside,"['function', 'prep', 'relativ', 'space']",42
White Man,bit,['quant'],504
White Man,disappointing,"['affect', 'negemo', 'sad']",5
White Man,huge,"['drives', 'power', 'relativ', 'space']",56
White Man,amazing,"['adj', 'affect', 'posemo']",163
White Man,city,"['relativ', 'space']",37
White Man,established,[],13
White Man,its,"['function', 'pronoun', 'ipron']",281
White Man,chadwick,[],2
White Man,boseman,[],2
White Man,plays,"['affect', 'posemo', 'leisure']",144
White Man,chala,[],1
White Man,aka,[],6
White Man,times,"['relativ', 'time']",204
White Man,stoic,[],4
White Man,leader,"['social', 'drives', 'achiev', 'power', 'work']",16
White Man,intelligent,"['affect', 'posemo']",9
White Man,charisma,"['drives', 'power']",5
White Man,actor,['leisure'],67
White Man,enough,[],116
White Man,stand,[],27
White Man,audiences,[],26
White Man,rooting,"['cogproc', 'cause']",3
White Man,said,"['verb', 'social', 'percept', 'hear', 'focuspast']",289
White Man,phenomenal,[],51
White Man,seeing,"['verb', 'percept', 'see']",161
White Man,42,[],1
White Man,real,[],229
White Man,quick,"['relativ', 'time']",39
White Man,mention,['social'],22
White Man,flips,[],4
White Man,kicking,['verb'],3
White Man,ass,"['bio', 'body', 'informal', 'swear']",17
White Man,seemed,"['verb', 'cogproc', 'insight', 'tentat', 'focuspast']",33
White Man,competent,"['drives', 'achiev', 'power', 'work']",3
White Man,confident,"['affect', 'posemo', 'cogproc', 'certain', 'drives', 'achiev', 'power', 'reward']",8
White Man,knew,"['verb', 'cogproc', 'insight', 'focuspast']",73
White Man,job,['work'],169
White Man,himself,"['function', 'pronoun', 'ppron', 'shehe', 'social', 'male']",75
White Man,fighter,"['affect', 'negemo', 'anger', 'social']",6
White Man,knocked,[],8
White Man,almost,"['function', 'adverb', 'cogproc', 'tentat']",189
White Man,needs,"['verb', 'cogproc', 'discrep', 'focuspresent']",53
White Man,saved,[],8
White Man,multiple,['quant'],25
White Man,female,"['adj', 'social', 'female']",27
White Man,bodyguards,"['bio', 'body']",1
White Man,depth,"['relativ', 'space']",27
White Man,substance,[],10
White Man,play,"['affect', 'posemo', 'leisure']",129
White Man,perfectly,"['affect', 'posemo', 'cogproc', 'certain', 'drives', 'achiev', 'reward']",69
White Man,badass,"['informal', 'swear']",7
White Man,motive,"['cogproc', 'insight', 'cause', 'drives', 'achiev', 'work']",1
White Man,even,"['function', 'adverb']",574
White Man,agree,"['affect', 'posemo', 'informal', 'assent']",20
White Man,least,"['adj', 'compare', 'quant']",99
White Man,guy,"['social', 'friend', 'male']",139
White Man,wants,"['verb', 'cogproc', 'discrep', 'focuspresent', 'focusfuture']",83
White Man,Condon's,[],1
White Man,technology,[],19
White Man,give,"['verb', 'social', 'focuspresent']",364
White Man,everyone,"['function', 'pronoun', 'ipron', 'social', 'cogproc', 'certain']",210
White Man,thinks,"['verb', 'cogproc', 'insight', 'focuspresent']",28
White Man,selfish,"['affect', 'negemo']",3
White Man,held,"['verb', 'focuspast']",15
White Man,together,"['social', 'drives', 'affiliation', 'relativ', 'space']",169
White Man,needed,"['verb', 'cogproc', 'discrep', 'focuspast']",46
White Man,old,"['relativ', 'time']",131
White Man,saying,"['verb', 'social', 'percept', 'hear']",135
White Man,goes,"['verb', 'focuspresent', 'relativ', 'motion']",182
White Man,especially,"['function', 'adverb', 'cogproc', 'certain']",178
White Man,typically,"['function', 'adverb', 'cogproc', 'tentat']",8
White Man,monster,[],38
White Man,sake,[],23
White Man,around,"['function', 'prep', 'adverb', 'relativ', 'space']",252
White Man,negative,"['function', 'negate']",27
White Man,visuals,[],38
White Man,fighting,"['affect', 'negemo', 'anger', 'social']",30
White Man,action,"['relativ', 'motion']",128
White Man,sequences,"['relativ', 'time']",53
White Man,example,[],47
White Man,scene,[],333
White Man,takes,"['verb', 'drives', 'reward', 'focuspresent']",154
White Man,waterfall,[],3
White Man,group,"['quant', 'social', 'drives', 'affiliation']",42
White Man,background,[],46
White Man,cheering,[],6
White Man,theater,['leisure'],81
White Man,thinking,"['verb', 'cogproc', 'insight']",78
White Man,remind,[],11
White Man,Street,[],6
White Man,Fighter,[],1
White Man,2,[],39
White Man,yo,"['informal', 'netspeak']",3
White Man,overabundance,[],1
White Man,CG,[],8
White Man,game,"['social', 'drives', 'affiliation', 'leisure']",35
White Man,cutscene,[],1
White Man,Creed,[],3
White Man,extended,[],8
White Man,shot,[],195
White Man,cuts,[],22
White Man,edits,['work'],2
White Man,hoping,"['verb', 'affect', 'posemo', 'cogproc', 'discrep', 'tentat', 'focusfuture']",12
White Man,seems,"['verb', 'cogproc', 'insight', 'tentat', 'focuspresent']",99
White Man,edge,"['percept', 'relativ', 'space']",28
White Man,their,"['function', 'pronoun', 'ppron', 'they', 'social']",647
White Man,all-sufficient,[],1
White Man,expecting,"['cogproc', 'discrep', 'focusfuture']",40
White Man,final,"['adj', 'relativ', 'time']",78
White Man,flicking,[],4
White Man,thoughts,"['cogproc', 'insight']",82
White Man,moral,['relig'],7
White Man,message,"['social', 'drives', 'affiliation']",47
White Man,should,"['function', 'auxverb', 'verb', 'cogproc', 'discrep']",174
White Man,help,"['social', 'drives', 'affiliation', 'power']",79
White Man,keep,"['verb', 'focuspresent']",120
White Man,yourself,"['function', 'pronoun', 'ppron', 'you', 'social']",54
White Man,positive,"['adj', 'affect', 'posemo', 'cogproc', 'certain', 'drives', 'reward']",31
White Man,thumbs,"['bio', 'body']",30
White Man,pacing,[],44
White Man,issues,[],58
White Man,been,"['function', 'auxverb', 'verb', 'focuspast']",448
White Man,better,"['adj', 'compare', 'affect', 'posemo', 'drives', 'achiev', 'reward']",171
White Man,filmed,['leisure'],23
White Man,expected,"['cogproc', 'discrep', 'focusfuture']",29
White Man,awesome,"['adj', 'affect', 'posemo', 'informal', 'assent']",60
White Man,situation,[],60
White Man,movesets,[],1
White Man,skills,"['drives', 'achiev', 'work']",3
White Man,calls,['social'],7
White Man,ah,"['informal', 'assent', 'nonflu']",7
White Man,solo,[],9
White Man,probably,"['function', 'adverb', 'cogproc', 'tentat']",251
White Man,10,[],94
White Man,crazy,"['adj', 'affect', 'negemo']",59
White Man,live,"['verb', 'bio', 'health', 'focuspresent']",71
White Man,Oh,[],15
White Man,b-minus,[],1
White Man,solid,[],38
White Man,happen,"['verb', 'focuspresent']",127
White Man,often,"['function', 'adverb', 'cogproc', 'tentat', 'relativ', 'time']",64
White Man,here's,"['function', 'adverb', 'verb', 'focuspresent']",46
White Man,question,"['social', 'cogproc', 'insight', 'tentat']",45
White Man,dislike,"['verb', 'affect', 'negemo', 'focuspresent']",7
White Man,sponsoring,[],4
White Man,year,"['relativ', 'time']",274
White Man,2018,[],25
White Man,change,"['cogproc', 'cause', 'relativ', 'motion']",37
White Man,motivated,"['cogproc', 'insight', 'cause', 'drives', 'achiev', 'work']",4
White Man,fit,"['relativ', 'space']",39
White Man,eat,"['verb', 'bio', 'ingest', 'focuspresent']",15
White Man,creating,"['verb', 'affect', 'posemo', 'cogproc', 'cause', 'drives', 'achiev']",18
White Man,every,"['quant', 'cogproc', 'certain']",297
White Man,stop,"['drives', 'risk', 'relativ', 'time']",49
White Man,procrastinating,"['relativ', 'time', 'work']",1
White Man,getting,"['verb', 'drives', 'reward']",161
White Man,buff,[],2
White Man,hurt,"['affect', 'negemo', 'sad', 'percept', 'feel']",10
White Man,since,"['function', 'prep', 'cogproc', 'cause', 'relativ', 'time']",103
White Man,talked,"['verb', 'social', 'focuspast']",35
White Man,during,"['function', 'prep', 'relativ', 'time']",79
White Man,books,"['work', 'leisure']",9
White Man,read,"['verb', 'work']",56
White Man,currently,"['focuspresent', 'relativ', 'time']",18
White Man,reading,['verb'],21
White Man,ones,[],64
White Man,sly,[],1
White Man,moves,"['verb', 'focuspresent', 'relativ', 'motion']",35
White Man,motivational,"['cogproc', 'insight', 'cause', 'drives', 'achiev', 'work']",2
White Man,diet,"['bio', 'health', 'ingest']",2
White Man,healthy,"['adj', 'affect', 'posemo']",4
White Man,eating,"['verb', 'bio', 'ingest']",10
White Man,working,"['verb', 'drives', 'achiev', 'work']",64
White Man,Sylvester,[],1
White Man,Stallone,[],1
White Man,y'all,"['function', 'pronoun', 'ppron', 'you', 'social']",6
White Man,Total,[],1
White Man,Recall,[],1
White Man,Arnold,[],3
White Man,Schwarzenegger,[],1
White Man,narrated,[],3
White Man,portions,[],1
White Man,listening,"['verb', 'social', 'percept', 'hear']",11
White Man,narrate,[],1
White Man,any,"['quant', 'cogproc', 'tentat']",289
White Man,recommendations,['social'],2
White Man,I'd,[],78
White Man,phones,"['social', 'percept', 'hear']",7
White Man,phone,"['social', 'percept', 'hear']",33
White Man,ethel,[],1
White Man,i,"['function', 'pronoun', 'ppron', 'i']",994
White Man,ck,[],2
White Man,you'll,"['function', 'pronoun', 'ppron', 'you', 'auxverb', 'verb', 'social', 'focusfuture']",82
White Man,able,"['drives', 'achiev']",153
White Man,easy,"['adj', 'affect', 'posemo']",56
White Man,promo,[],3
White Man,code,[],8
White Man,box,[],32
White Man,thanks,"['verb', 'affect', 'posemo', 'focuspresent']",73
White Man,subscribe,[],126
White Man,next,"['adj', 'relativ', 'time']",235
White Man,oh,"['informal', 'nonflu']",195
White Man,okay,"['affect', 'posemo', 'informal', 'assent']",141
White Man,dates,"['relativ', 'time']",1
White Man,dodging,[],1
White Man,spoilers,[],49
White Man,completely,"['function', 'adverb', 'cogproc', 'certain']",119
White Man,Internet,[],3
White Man,gone,"['verb', 'focuspast', 'relativ', 'motion']",54
White Man,streaming,[],7
White Man,anything,"['function', 'pronoun', 'ipron', 'cogproc', 'tentat']",198
White Man,keeping,[],23
White Man,radio,"['percept', 'hear', 'leisure']",6
White Man,silence,"['percept', 'hear']",10
White Man,midnight,[],2
White Man,left,"['verb', 'focuspast', 'relativ', 'space']",59
White Man,330,[],1
White Man,home,['home'],85
White Man,400,[],4
White Man,earlier,"['adj', 'compare', 'focuspast', 'relativ', 'time']",28
White Man,Raisinets,[],1
White Man,coffee,"['bio', 'ingest', 'leisure']",2
White Man,past,"['focuspast', 'relativ', 'time']",59
White Man,12,[],12
White Man,face,"['bio', 'body']",89
White Man,red,"['adj', 'percept', 'see']",20
White Man,breaking,[],17
White Man,sweaty,"['bio', 'body']",2
White Man,trying,"['verb', 'cogproc', 'tentat', 'drives', 'achiev']",219
White Man,catch,"['relativ', 'motion']",35
White Man,messed,[],3
White Man,insane,['adj'],24
White Man,discuss,['social'],19
White Man,review,['work'],294
White Man,Avengers,[],13
White Man,endgame,[],6
White Man,reviews,['work'],122
White Man,hi,"['social', 'drives', 'affiliation']",19
White Man,Berkey,[],1
White Man,occasionally,"['cogproc', 'tentat', 'relativ', 'time']",6
White Man,gotta,"['verb', 'focusfuture', 'informal', 'netspeak']",47
White Man,YouTube,[],27
White Man,infinity,"['number', 'relativ', 'time']",6
White Man,ahead,"['function', 'prep', 'drives', 'achiev', 'focusfuture', 'relativ', 'time']",39
White Man,particular,"['adj', 'compare']",72
White Man,unfortunately,"['affect', 'negemo']",15
White Man,hell,"['affect', 'negemo', 'anger', 'relig', 'informal', 'swear']",28
White Man,trailer,[],68
White Man,showed,"['verb', 'percept', 'see', 'focuspast']",24
White Man,quarter,['number'],6
White Man,basically,"['function', 'adverb']",129
White Man,shown,[],19
White Man,trailers,[],37
White Man,setting,[],31
White Man,reality,[],40
White Man,incredible,['adj'],91
White Man,however,"['function', 'adverb', 'conj', 'cogproc', 'differ']",91
White Man,parts,[],55
White Man,entirely,"['quant', 'cogproc', 'certain']",35
White Man,describe,"['verb', 'focuspresent']",18
White Man,without,"['function', 'prep', 'negate', 'cogproc', 'differ']",129
White Man,today,"['focuspresent', 'relativ', 'time']",138
White Man,difficult,"['adj', 'affect', 'negemo', 'drives', 'risk']",40
White Man,provide,"['social', 'focuspresent']",12
White Man,reason,"['cogproc', 'insight', 'cause']",105
White Man,discussion,['social'],18
White Man,consider,"['verb', 'cogproc', 'insight', 'focuspresent']",30
White Man,slightly,[],29
White Man,lower,"['adj', 'compare', 'affect', 'negemo', 'sad', 'drives', 'power', 'relativ', 'space']",6
White Man,top-five,[],1
White Man,list,[],41
White Man,beer,"['bio', 'ingest', 'leisure']",6
White Man,long,"['relativ', 'space']",239
White Man,bathroom,"['leisure', 'home']",9
White Man,breaks,[],24
White Man,drink,"['bio', 'ingest', 'leisure']",2
White Man,water,"['bio', 'ingest']",116
White Man,entire,"['quant', 'cogproc', 'certain']",124
White Man,dehydrate,[],1
White Man,solely,[],5
White Man,fly,"['verb', 'relativ', 'motion']",15
White Man,interstellar,[],4
White Man,length,"['relativ', 'space']",10
White Man,flies,"['relativ', 'motion']",5
White Man,still,"['function', 'adverb', 'relativ', 'time']",302
White Man,acts,[],28
White Man,act,[],107
White Man,ways,[],80
White Man,depression,"['affect', 'negemo', 'sad']",5
White Man,sadness,"['affect', 'negemo', 'sad']",42
White Man,second,['number'],137
White Man,comedy,"['affect', 'posemo', 'leisure']",169
White Man,fanservice,[],6
White Man,third,['number'],97
White Man,spectacle,[],13
White Man,favourite,"['affect', 'posemo']",5
White Man,deals,[],15
White Man,Thanos,[],1
White Man,snap,[],5
White Man,population,[],2
White Man,eradicated,[],1
White Man,survive,"['drives', 'achiev']",14
White Man,afterwards,"['relativ', 'time']",10
White Man,hurts,"['affect', 'negemo', 'sad', 'percept', 'feel']",3
White Man,actors,['leisure'],138
White Man,incredibly,[],55
White Man,forget,"['verb', 'focuspresent']",58
White Man,roles,['social'],40
White Man,talented,"['affect', 'posemo']",17
White Man,actresses,['leisure'],13
White Man,Robert,[],28
White Man,Downey,[],2
White Man,jr,[],17
White Man,Jeremy,[],7
White Man,Renner,[],3
White Man,Paul,[],5
White Man,Rudd,[],2
White Man,skal,[],1
White Man,Johansen,[],1
White Man,etc,[],2
White Man,may,"['function', 'auxverb', 'verb', 'cogproc', 'tentat', 'focusfuture']",121
White Man,em,"['informal', 'netspeak']",3
White Man,nice,"['adj', 'affect', 'posemo']",104
White Man,acting,[],110
White Man,showing,"['percept', 'see']",41
White Man,pain,"['affect', 'negemo', 'percept', 'feel', 'bio', 'health']",10
White Man,extremely,"['function', 'adverb', 'cogproc', 'certain']",50
